id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17256143,"Uptown double near shopping, restaurants and bars!",75260925,Jessica,,East Riverside,29.92041,-90.08806,Entire home/apt,256,29,64,2024-02-18,0.75,5,275,12,"90STR-22222, 19-OSTR-56782"
17268939,Luxury Custom Built Bywater Home King Beds & Loft & Parking,116387410,Maison,,St. Claude,29.96625,-90.03955,Entire home/apt,595,30,72,2019-10-27,0.84,1,311,0,
17297460,Avenue Plaza Studio Suite,107559785,Dominic,,Central City,29.93543,-90.07922,Private room,,30,8,2019-11-10,0.12,4,203,0,
17302579,Mardi Gras Estates,116745048,Erica,,Tulane - Gravier,29.96253,-90.07934,Entire home/apt,301,2,77,2024-02-24,1.25,2,154,15,"19STR-26365, 19-OSTR-2636"
17316792,Cozy Home Near Frenchman/French Quarter w/Parking,52807584,Richard,,Marigny,29.96368,-90.05365,Entire home/apt,218,2,264,2024-02-15,3.08,2,0,39,"22-RSTR-10357, 22-OSTR-08861"
17333077,Charming Shotgun Home in Historic St. Roch!,49956207,Janice,,St. Roch,29.97646,-90.0512,Private room,100,30,43,2019-10-27,0.50,1,358,0,
17364953,Earthy Paradise - Historic Shotgun off Magazine,18489448,Giuliano,,Touro,29.92223,-90.09363,Entire home/apt,99,2,232,2024-03-03,2.71,1,38,38,"18STR-06530, 20-OSTR-1213"
17382969,Luxury Condo with Onsite Pool Steps from the French Quarter,45441871,The Natchez,,Central Business District,29.94981,-90.06865,Entire home/apt,548,1,140,2024-01-26,1.65,12,299,13,"23-CSTR-21471, 23-OSTR-21471"
17383120,Luxury Pool Side 4 bedroom 4 bath Condo,45441871,The Natchez,,Central Business District,29.94981,-90.06865,Entire home/apt,666,1,168,2024-02-19,1.97,12,286,16,"23-CSTR-21471, 23-OSTR-21471"
17383220,Luxury 4 bedroom 3 bath Condo - Centrally Located,45441871,The Natchez,,Central Business District,29.94981,-90.06865,Entire home/apt,592,1,129,2024-03-04,1.52,12,304,20,"23-CSTR-21471, 23-OSTR-21471"
17383315,Luxury 3 Bedroom 3 Bath Condo - Centrally Located!,45441871,The Natchez,,Central Business District,29.94981,-90.06865,Entire home/apt,493,1,157,2024-03-04,1.84,12,309,12,"23-CSTR-21471, 23-OSTR-21471"
17383359,Top Floor Luxury 3 bedroom 3 bath Condo,45441871,The Natchez,,Central Business District,29.94981,-90.06865,Entire home/apt,436,1,122,2024-03-04,1.42,12,302,13,"23-CSTR-21471, 23-OSTR-21471"
17385530,An elegant private suite in Uptown Cottage,349162641,David,,Audubon,29.93672,-90.11356,Entire home/apt,144,2,99,2024-03-03,1.86,41,64,30,"23-NSTR-15412, 22-OSTR-16091"
17386012,A Walk to Frenchmen St,447521,Krekel,,Marigny,29.965248107910156,-90.05380249023438,Entire home/apt,134,2,57,2024-02-25,0.67,2,20,39,"22-RSTR-07363, 22-OSTR-13445"
17386917,Vintage NOLA home minutes from the French Quarter,117531085,Kevin,,Seventh Ward,29.96953,-90.06459,Entire home/apt,375,30,57,2020-03-15,0.73,1,89,0,
17388011,Beautiful Spring Retreat,27962041,Vivian,,Bayou St. John,29.97547,-90.08194,Entire home/apt,150,30,25,2024-02-20,0.30,1,334,1,
17388692,Mid City Nola Place,117554193,Ron,,Tulane - Gravier,29.96334,-90.08558,Entire home/apt,,2,88,2020-03-18,1.04,1,0,0,"19STR-14642, 20-OSTR-01874"
17396486,Fat Tuesday Estates,116745048,Erica,,Tulane - Gravier,29.96288,-90.07986,Entire home/apt,285,2,99,2024-02-24,1.19,2,133,20,"19STR-26363, 19-OSTR-2636"
17415269,Private place on Royal st.!,31996195,Elvira,,Marigny,29.9653,-90.0532,Entire home/apt,130,1,290,2024-02-25,3.41,1,0,42,"20STR-13527, 20-OSTR-24325"
17415562,Centrally located quaint 2 bedroom in Gentilly,105945358,Edward,,St.  Anthony,30.01059,-90.06175,Entire home/apt,,30,139,2021-11-15,1.63,1,0,0,17STR-08902
17419567,Walk to French Quarter,754641,Jeff,,Treme - Lafitte,29.96758,-90.07511,Entire home/apt,121,2,126,2024-03-03,1.52,1,151,19,"19STR-21001, 23-OSTR-04964"
17421321,mi casa su casa,117828831,Kathy,,Central City,29.94412,-90.07963,Entire home/apt,,30,20,2019-10-27,0.24,2,0,0,
17423586,Last minute Mardi Gras Spot,31111321,Beverly,,Seventh Ward,29.97142,-90.06123,Entire home/apt,168,30,89,2022-01-03,1.04,7,365,0,
17424090,the cozy spot,117828831,Kathy,,Central City,29.94432,-90.0808,Entire home/apt,,30,24,2019-11-10,0.28,2,0,0,
17431106,✨💥CLOSE 2 FQ!❤️| SLEEPS 4 W/ W+D,117924044,Aj,,Mid-City,29.9791,-90.10072,Entire home/apt,146,30,88,2023-03-05,1.03,1,160,0,"19STR-20323, 19OSTR-20323"
17446911,Cozy Treme Apt On Gov. Nicholls Street /NOLA/LUV,73377305,Myra,,Treme - Lafitte,29.96624,-90.06806,Entire home/apt,157,2,157,2024-03-04,1.84,1,324,19,"21-RSTR-15837, 21-OSTR-15836"
17466000,Comfy Oversized Couch in Uptown.,81140932,Michael,,West Riverside,29.91702,-90.11982,Shared room,,30,27,2019-11-13,0.32,2,0,0,
17500087,Riverbend Gem in Historic Carrollton Uptown,118605122,Wendy,,East Carrollton,29.9475,-90.12401,Entire home/apt,300,4,107,2024-02-26,1.36,1,49,18,"21-RSTR-00354, 22-OSTR-22431"
17510423,"Fortenberry Lake Vacation Home Rental, LLC",118694376,Patricia,,Read Blvd East,30.04087,-89.9623,Entire home/apt,900,3,17,2022-09-05,0.26,1,341,0,"17STR-03631, 19-OSTR-7653"
17542708,"Prime, Safe location! Three Blocks From Bourbon!",95683904,Brad,,Central Business District,29.951257705688477,-90.07135009765625,Entire home/apt,256,2,97,2024-03-03,1.15,22,0,9,"21-CSTR-07390, 21-OSTR-17691"
17542963,Marigny 2 bedroom 1 block to French Quarter.,112266642,Teresa,,Marigny,29.96687,-90.06247,Entire home/apt,229,2,104,2024-02-21,1.23,1,168,8,"22-STR-05790, 22-OSTR-05790"
17569251,Beautiful Space in Quiet Neighborhood | Historic,119291090,Mansion On Royal St,,Marigny,29.96465,-90.05312,Entire home/apt,386,30,184,2024-03-05,2.23,11,269,64,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17570582,Parade Route Suite in Historic Marigny Mansion,119291090,Mansion On Royal St,,Marigny,29.96465,-90.05312,Entire home/apt,386,30,175,2024-03-02,2.12,11,290,52,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17570863,Balcony 2BD on Royal St. Close to all the Fun,119291090,Mansion On Royal St,,Marigny,29.96465,-90.05312,Private room,394,30,139,2024-03-06,1.71,11,238,57,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17571042,Festival Oasis in Marigny Historic Mansion- #7,119291090,Mansion On Royal St,,Marigny,29.96465,-90.05312,Entire home/apt,386,30,165,2024-03-06,2.01,11,256,41,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17571137,Festival Fun 4 Blocks to Frenchmen St. - #8,119291090,Mansion On Royal St,,Marigny,29.96465,-90.05312,Entire home/apt,373,30,115,2024-02-22,1.47,11,293,30,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17587243,Private Uptown studio; separate entrance & parking,73555391,Mandie,,Milan,29.938,-90.09765,Entire home/apt,78,2,499,2024-03-03,5.95,1,49,57,"22-RSTR-14067, 22-OSTR-14068"
17623733,Spacious Downtown Condo with Panoramic City Views,90876851,Baronnestreetproperties,,Central Business District,29.945369720458984,-90.07462310791016,Entire home/apt,303,1,406,2024-03-07,4.78,8,0,51,"18str-19121, 20-OSTR-12345"
17637413,Lower Garden District Boutique 20,11372242,Thiamanti,,Lower Garden District,29.93713,-90.07475,Entire home/apt,147,2,152,2024-01-22,1.82,46,0,9,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17677540,A Bywater Hideaway,17326138,Jesse,,Bywater,29.96274,-90.0418,Entire home/apt,111,2,278,2024-02-19,3.32,1,103,48,"23STR-08474, 23-OSTR-08474"
17683893,FrenchQ|Marigny|Music|Pool|Balcony| 30 day Rental,4951914,Thom,,Bywater,29.96806,-90.0501,Entire home/apt,312,2,157,2023-11-01,1.88,5,134,4,"20STR-02764, 20-OSTR-02768"
17693671,Marigny Hideout I - 1 Block from Frenchmen,33516194,Anne,,Marigny,29.96566,-90.05809,Entire home/apt,256,2,96,2024-02-15,1.21,2,223,21,"20-CSTR-33391, 21-OSTR-13035"
17703293,Cozy Home Away From Home Near Jazzfest & City Park,120639413,Larry,,Fillmore,30.00412,-90.08035,Entire home/apt,,2,82,2020-03-08,0.98,1,0,0,"19STR-25445, 19-OSTR-0000"
17718677,"Cozy Apartment, 5min uber to Quarter or 20 min wlk",93193274,Percy,,Treme - Lafitte,29.97095,-90.08132,Entire home/apt,69,1,142,2024-03-08,1.68,1,42,16,"23-RSTR-06956, 23-OSTR-02314"
17735931,New Sunset Point Condo C  - Perfect family getaway,37399748,Bea,,Algiers Point,29.954641,-90.053352,Entire home/apt,116,3,247,2024-03-03,2.96,2,48,42,"18STR-06621, 20-OSTR-02202"
17737624,Jazzfest Hideaway,15226489,Ashley,,Fairgrounds,29.9793,-90.07885,Entire home/apt,150,3,70,2024-02-16,0.83,3,234,8,"20STR-01159, 19-OSTR-00000"
17764981,Mid-City New Orleans 3 bedroom Home,120468759,Johanna,,Mid-City,29.96817,-90.09919,Entire home/apt,189,3,235,2024-02-18,2.79,2,266,36,"20STR-01913, 19-OSTR-00000"
17785739,Fabulous Location Historic Home on Magazine St.,110428121,Minnette,,West Riverside,29.92028,-90.11151,Entire home/apt,296,2,157,2024-02-19,1.86,2,133,21,"19STR-21333, 20-ostr-2985"
17792791,Creole Jazz Cabana,121559831,Robert,,Bywater,29.9652,-90.02893,Entire home/apt,,30,0,,,1,0,0,
17795713,Charming Marigny House Near Frenchmen St.,121590335,John,,Marigny,29.96674,-90.05474,Entire home/apt,132,2,147,2024-02-12,1.73,2,0,18,"21-RSTR-13205, 21-OSTR-04231"
17831843,New Orleans Charm w/ Casual Flair,11479600,Joshua,,Central City,29.93715,-90.08175,Private room,55,30,385,2023-06-29,4.56,2,161,14,"19STR-23432, 19-OSTR-0000"
17831898,Sunny NOLA Home,21896897,Sarah,,Treme - Lafitte,29.96961,-90.07856,Private room,35,30,37,2020-02-27,0.44,1,177,0,
17841283,Renovated Beautiful Uptown Shotgun House,23968958,Agustin,,East Riverside,29.92022,-90.09805,Entire home/apt,,1,166,2023-05-23,1.99,1,0,6,"19STR-20702, 20-OSTR-0170"
17847701,Peach Treat,120056882,Rendell,,Leonidas,29.95428,-90.13491,Entire home/apt,,2,93,2021-07-25,1.12,1,0,0,"20STR-03091, 19-OSTR-00000"
17849933,"Historic Neighborhood, Modern Home & Amazing Pool",38009051,Kimberly,,Marigny,29.96486,-90.05268,Entire home/apt,,4,342,2024-02-29,4.32,1,0,54,Owner Permit: 19STR-22325  Operator Permit: 20-OSTR-1899
17858070,Close to FQ - Cozy Mid-City 1-bdrm Apt - Pets OK,54247139,Jeff & Dee Dee,,City Park,29.9802,-90.09436,Entire home/apt,,1,127,2021-02-27,1.51,1,0,0,"19STR-25855, 19-OSTR-25855"
17880734,Monthly rental for 2-4 people near French Quarter,347642,Jullien,,Marigny,29.96885,-90.05229,Entire home/apt,79,30,87,2024-01-28,1.06,5,365,3,
17889063,The King of Magazine 5 Bdrm Lower Garden District,20627474,Kurt,,Lower Garden District,29.93796,-90.07257,Entire home/apt,887,3,56,2024-02-19,0.67,6,277,11,"23-STR-10369, 24-OSTR-00379"
17890422,5 Blocks from Jazzfest w/ Bikes,6651876,Adam,,Fairgrounds,29.98108,-90.07373,Shared room,86,30,9,2019-03-24,0.12,1,179,0,
17899693,Uptown Creole Cottage for Family Getaways,10170884,Neil,,West Riverside,29.91943,-90.11031,Entire home/apt,,3,38,2021-01-30,0.46,1,0,0,"19STR-20151, 19-OSTR-2151"
17927113,4 Bedroom 4 ba 2 blocks off Bourbon Prime Location,95683904,Brad,,Central Business District,29.95116424560547,-90.0712661743164,Entire home/apt,614,3,91,2024-01-07,1.11,22,223,11,"21cstr-07390, 21ostr-17691"
17937713,Come to Jackson! Pet Friendly!,111489795,Monika,,Central City,29.94136,-90.08546,Entire home/apt,100,2,233,2024-02-25,2.77,1,90,26,"19STR-13913, 20-ostr-2375"
17942722,A Welcoming Place,111019342,Tyria,,Desire Area,29.99765,-90.04015,Entire home/apt,233,3,155,2024-02-19,1.88,1,231,16,"20-RSTR-33426, 20-OSTR-02167"
17944737,Beautiful Double Centrally Located,105645297,Cheryl,,Gentilly Terrace,29.9927,-90.05703,Entire home/apt,114,30,37,2022-05-05,0.44,1,179,0,
17959450,Marigny Hideout IV - One block from Frenchmen,33516194,Anne,,Marigny,29.96593,-90.05764,Entire home/apt,190,2,124,2024-02-26,1.50,2,136,28,"21-CSTR-10342, 21-OSTR-13035"
17960159,Creole Cottage Two Blocks from St. Charles,70813384,Erich,,Central City,29.94075,-90.07764,Entire home/apt,250,1,351,2024-02-12,4.16,6,157,29,"21-CSTR-07793, 21-OSTR-07795"
17963441,Charming & Quiet 2 BR Suite Near St. Charles Ave.,11479600,Joshua,,Central City,29.93624,-90.08186,Private room,126,2,161,2024-03-03,1.91,2,151,25,"19STR-23432, 19-OSTR-0000"
17963525,Uptown Apartment,123343330,Valerie,,West Riverside,29.91872380990689,-90.1196180993316,Entire home/apt,150,30,23,2019-06-25,0.31,1,129,0,
17973562,Ursulines Colorful Historic Home near French Qtr,2019341,Historic Getaways,,Treme - Lafitte,29.963974,-90.065582,Entire home/apt,238,3,176,2024-03-03,2.18,32,209,37,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17975781,Nine room inn with pool near French Quarter!,73827214,Michelle,,Marigny,29.96721,-90.05715,Private room,188,2,71,2024-02-25,0.85,5,48,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
17993838,Iberville Quarters 1 Lic #4701-221632,123646714,New Orleans Restoration Properties,,Tulane - Gravier,29.9623,-90.08049,Entire home/apt,102,1,263,2024-02-18,3.15,5,73,23,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18005982,Quintessentially NOLA (Uptown/Garden District),123769157,Mara,,East Riverside,29.92136,-90.09151,Entire home/apt,182,30,43,2021-01-10,0.51,1,233,0,
18022302,"""D""-Most Amazing Balcony on St. Charles",6268899,Paula,,Central City,29.93295,-90.08324,Entire home/apt,145,3,185,2024-03-10,2.22,10,0,21,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18026306,Luxury Home Sleeps 6 Near Streetcar & Riverbend,123982318,Kathleen,,Leonidas,29.96117,-90.12023,Entire home/apt,374,30,39,2020-02-25,0.49,1,299,0,19STR-17545
18037681,Lakeview Hideaway,26027081,Brian,,Lakeview,30.00754,-90.11039,Entire home/apt,,30,82,2018-12-31,0.98,1,0,0,
18039866,Iberville Quarters 2 Lic #4701-221632,123646714,New Orleans Restoration Properties,,Tulane - Gravier,29.96223,-90.08059,Entire home/apt,102,1,250,2024-02-19,3.00,5,78,14,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18044785,Right on Canal & Bourbon,97854792,Allen,,Central Business District,29.95422,-90.07145,Entire home/apt,176,1,280,2024-02-21,3.33,3,0,38,"22-CSTR-18521, 22-OSTR-18515"
18049249,Corner of Bourbon Street and Dumaine Street,112569637,French Quarter Mansion,,French Quarter,29.96,-90.06403,Entire home/apt,195,1,306,2024-02-20,3.70,25,289,33,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18057923,Half The Okra Inn II: On Canal Streetcar Line,2707644,Lindsay,,Mid-City,29.97564,-90.09995,Entire home/apt,959,1,61,2024-02-25,1.19,14,31,16,"21-CSTR-08131, 20-OSTR-02677"
18060978,River House New Orleans - Garden Apt. with Pool,124324408,Wiley,,Marigny,29.96381,-90.05594,Entire home/apt,400,30,8,2023-02-20,0.11,2,349,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18075413,Quarters Studio Lic #4701-221632,123646714,New Orleans Restoration Properties,,Tulane - Gravier,29.96223,-90.08059,Entire home/apt,59,1,186,2024-02-11,2.22,5,73,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18090236,River House Two Story Gallery with Pool.,124324408,Wiley,,Marigny,29.96533,-90.05381,Entire home/apt,800,3,26,2022-12-19,0.32,2,329,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18120051,ARTISTIC LOFT ON AUDUBON PARK,2369573,Ulrike,,Audubon,29.920176050245903,-90.12828724543807,Entire home/apt,164,2,149,2024-03-04,1.78,1,306,9,"21-RSTR-06232, 22-OSTR-16479"
18124272,Restored Cottage Two Blocks from a Mardi Gras Parade Route,70813384,Erich,,Central City,29.93885,-90.07944,Entire home/apt,275,1,280,2024-02-20,3.33,6,178,23,"21-CSTR-07792, 21-OSTR-07795"
18133957,Uptown Gem on Park,4448274,Carolee,,Marlyville - Fontainbleau,29.95392,-90.12244,Entire home/apt,107,31,41,2023-11-19,0.50,2,208,2,
18169816,Re-Imagined Uptown Historical Cottage,125333326,Jenny,,Uptown,29.92881,-90.10746,Entire home/apt,268,2,90,2024-03-02,1.09,1,117,15,"21-RSTR-08662, 20-OSTR-01025"
18189166,Location! Bourbon Street view from your balcony,112569637,French Quarter Mansion,,French Quarter,29.96,-90.06403,Entire home/apt,238,1,340,2024-02-22,4.09,25,278,50,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18191419,Creole Corner Store,54555397,Maria,,East Carrollton,29.94315,-90.12807,Entire home/apt,258,3,125,2024-02-25,1.60,1,0,16,"19STR-26560, 19-OSTR-2655"
18192172,Big Easy Charmer License #22-OSTR-14331,42704762,Sharon,,St. Roch,29.98729,-90.06047,Entire home/apt,103,3,315,2024-02-26,3.77,2,120,12,"20STR-00367, 19-OSTR-0000"
18194933,French Quarter Balcony Views,112569637,French Quarter Mansion,,French Quarter,29.96,-90.06403,Entire home/apt,252,1,326,2024-02-23,3.92,25,303,45,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18197123,Valence Street Chic BNB,125417594,Pamela,,Uptown,29.9324,-90.10539,Entire home/apt,252,1,132,2024-02-18,1.58,3,77,5,"23-NSTR-17284, 23-OSTR-17129"
18215689,Private one bedroom near airport bus 18str-08593,37028061,Jake,,Mid-City,29.96913,-90.10745,Entire home/apt,,30,38,2019-03-06,0.52,1,0,0,
18236952,"PRIVATE GATED PARKING, COURTYD, 4 BED, 5 1/2 BATH",746184,Carrie,,Lower Garden District,29.93477,-90.07217,Entire home/apt,374,2,46,2024-02-12,0.62,2,293,7,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18241290,Art Klub Artist Residency in St Roch,921339,Reese,,St. Roch,29.97709,-90.05082,Entire home/apt,,30,1,2018-03-27,0.01,2,0,0,
18266959,Apartment block off St. Charles,126272946,Erik,,Central City,29.94074,-90.07593,Entire home/apt,75,30,184,2024-02-22,2.21,3,36,9,20-OSTR-00635
18268522,Quaint New Orleans Creole Cottage with Backyard,73055397,Suzanne,,Audubon,29.94727,-90.11955,Entire home/apt,99,30,119,2022-03-27,1.52,1,90,0,19STR-08062
18275620,Walk to dining-parking&relaxing safe private patio,15853823,Anya,,Uptown,29.92975,-90.10846,Entire home/apt,,1,303,2020-03-18,3.64,1,0,0,"19RSTR-27389, 19-OSTR-27381"
18302896,Stylish Design Hostel - Private Room for Four,126584980,The Quisby,,Central City,29.94015,-90.074,Hotel room,,1,208,2024-01-07,2.48,7,54,10,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18326178,Quaint Bywater Studio for Two,43205809,Lauren,,Bywater,29.96382,-90.04775,Entire home/apt,,2,217,2020-04-20,2.60,1,0,0,"19STR-20525, 19-OSTR-0000"
18328205,Lovely apartment in historic neighborhood - RS,19929464,Jenny,,Treme - Lafitte,29.96997,-90.07022,Entire home/apt,,2,89,2020-02-26,1.07,2,0,0,"19STR-16639, 19-OSTR-0185"
18328680,Treme Bungalow,126807110,Jason,,Treme - Lafitte,29.96987,-90.07105,Entire home/apt,,30,300,2023-08-07,3.59,1,0,22,"19STR-16593, 20-OSTR-0103"
18347402,Steps to Streetcar,7398672,Ken And Denise,,East Carrollton,29.95047,-90.12501,Private room,,2,10,2020-03-15,0.20,1,0,0,"18STR-16486, 18-OSTR-1648"
18361526,Charming Spanish Style 2 Story Home,127114898,Pepp,,Gentilly Terrace,29.99615,-90.05078,Entire home/apt,404,30,53,2022-05-22,0.64,1,180,0,"20STR-01349, 20-OSTR-1350"
18361585,Mid-City Homestead,2691220,Stefin,,Seventh Ward,29.97782,-90.07541,Entire home/apt,,30,1,2017-05-06,0.01,1,0,0,
18368169,Bywater shotgun - great location!,111585328,Nathan,,Bywater,29.9632,-90.04053,Entire home/apt,,30,44,2018-07-09,0.54,1,0,0,
18370569,Le Qui-Ca Maison (Who Dat House),7939014,Myndi,,Treme - Lafitte,29.96941,-90.07937,Entire home/apt,109,2,150,2023-11-19,1.81,1,0,12,"19STR-23127, 20-OSTR-02936"
18376915,Balcony | Steps to Bourbon Street,112569637,French Quarter Mansion,,French Quarter,29.96011,-90.06394,Entire home/apt,230,1,419,2024-02-23,5.04,25,289,48,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18383264,French Quarter Balcony overlooking Bourbon street,112569637,French Quarter Mansion,,French Quarter,29.96,-90.06403,Entire home/apt,226,1,383,2024-02-25,4.61,25,0,54,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18383389,In the Heart of French Quarter Steps Off Bourbon St,112569637,French Quarter Mansion,,French Quarter,29.96,-90.06403,Entire home/apt,181,1,307,2024-02-22,3.69,25,0,49,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18383644,Steps from Bourbon St - French Quarter Apt,112569637,French Quarter Mansion,,French Quarter,29.96,-90.06403,Entire home/apt,183,1,290,2024-02-19,3.48,25,286,33,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18383770,In the ❤️ of French Quarter 9 steps from Bourbon,112569637,French Quarter Mansion,,French Quarter,29.96,-90.06403,Entire home/apt,322,1,374,2024-02-23,4.52,25,0,50,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
18388269,"Rest, Relax, Recharge in Fully Equipped 1BR Space",127367292,Mike,,Central City,29.93912,-90.07283,Entire home/apt,191,3,114,2024-02-21,1.37,1,147,15,"21-RSTR-11412, 21-OSTR-11411"
18395808,Authentic piece of Bywater,4494140,JonGunnar,,St. Claude,29.96966,-90.0375,Entire home/apt,88,3,161,2024-02-11,1.98,1,319,10,"19STR-23135, 19-OSTR-2412"
